@relation mozilla4-weka.filters.unsupervised.attribute.Remove-R1

@attribute start numeric
@attribute end numeric
@attribute event numeric
@attribute size numeric
@attribute state {0,1}

@data
1338416,1679462,1,71,0
1679462,1717382,1,85,1
1717382,1802528,1,85,1
1802528,1802689,0,146,1
0,452125,0,16,0
0,883657,0,16,0
883657,1262623,1,16,0
1262623,1510967,0,16,1
0,144511,1,53,0
144511,320984,1,51,1
320984,1338415,0,51,1
1338415,1717381,1,51,1
1717381,1936311,1,51,1
1936311,1965724,0,51,1
0,12873,0,112,0
0,42943,1,128,0
42943,1344514,0,128,1
0,680874,0,22,0
0,433446,0,12,0
0,433446,0,10,0
0,163197,0,18,0
0,1338416,0,69,0
1338416,1717382,1,69,0
1717382,1802528,1,69,1
1802528,1802689,0,120,1
0,273,1,72,0
273,163249,0,72,1
0,384400,0,156,0
0,1338416,0,248,0
1338416,1717382,1,129,0
1717382,1965726,0,129,1
0,475147,0,12,0
0,1338416,0,127,0
1338416,1717382,1,68,0
1717382,1965726,0,68,1
0,475147,0,11,0
0,995221,0,348,0
995221,1338416,0,185,0
1338416,1717382,1,181,0
1717382,1965726,0,181,1
0,475147,0,20,0
0,1338416,0,209,0
1338416,1717382,1,103,0
1717382,1965726,0,103,1
0,475147,0,11,0
0,47729,0,8,0
47729,247107,1,8,0
247107,426694,1,8,1
426694,675038,0,8,1
0,480744,1,570,0
480744,995253,0,307,1
995253,1338415,0,307,1
1338415,1717381,1,299,1
1717381,1965725,0,299,1
0,475147,0,18,0
0,480744,1,309,0
480744,995253,0,79,1
995253,1338415,0,70,1
1338415,1478661,1,69,1
1478661,1717380,1,69,1
1717380,1965724,0,69,1
0,475147,0,9,0
0,914601,1,288,0
914601,1338416,0,150,1
1338416,1717382,1,150,1
1717382,1936312,1,150,1
1936312,1965725,0,150,1
0,475147,0,16,0
0,995253,0,211,0
995253,1338415,0,109,0
1338415,1717381,1,105,0
1717381,1965725,0,105,1
0,475147,0,9,0
0,1338416,0,139,0
1338416,1717382,1,71,0
1717382,1965726,0,71,1
0,475147,0,9,0
0,995253,0,1304,0
995253,1338415,0,649,0
1338415,1490022,1,643,0
1490022,1717380,1,643,1
1717380,1965724,0,643,1
0,475147,0,14,0
0,420827,1,52,0
420827,1338416,0,51,1
1338416,1717382,1,31,1
1717382,1965726,0,31,1
0,420827,1,10,0
420827,475147,0,11,1
0,420827,1,109,0
420827,1338416,0,108,1
1338416,1717382,1,62,1
1717382,1965726,0,62,1
0,420827,1,15,0
420827,475147,0,16,1
0,928904,0,14,0
928904,1338415,0,12,0
1338415,1717381,1,12,0
1717381,1965725,0,12,1
0,475147,0,6,0
0,420827,1,103,0
420827,1338416,0,102,1
1338416,1717382,1,59,1
1717382,1965726,0,59,1
0,420827,1,15,0
420827,475147,0,16,1
0,420827,1,178,0
420827,1338416,0,177,1
1338416,1717382,1,99,1
1717382,1965726,0,99,1
0,420827,1,20,0
420827,475147,0,21,1
0,1338416,0,24,0
1338416,1717382,1,27,0
1717382,1965726,0,27,1
0,475147,0,24,0
0,1338416,0,68,0
1338416,1664243,1,66,0
1664243,1717382,1,68,1
1717382,1965726,0,68,1
0,475147,0,68,0
0,1338416,0,29,0
1338416,1717382,1,36,0
1717382,1965726,0,36,1
0,475147,0,29,0
0,1010143,1,49,0
1010143,1338415,0,31,1
1338415,1717381,1,31,1
1717381,1965725,0,31,1
0,475147,0,11,0
0,1338416,0,19,0
1338416,1717382,1,13,0
1717382,1965726,0,13,1
0,475147,0,7,0
0,914601,1,922,0
914601,1086314,1,447,1
1086314,1338415,0,447,1
1338415,1717381,1,447,1
1717381,1965725,0,447,1
0,475147,0,76,0
0,243732,1,171,0
243732,908733,1,181,1
908733,1499288,0,182,1
0,304024,0,97,0
0,304024,0,107,0
0,243732,1,165,0
243732,908733,1,175,1
908733,1499288,0,176,1
0,1289175,0,20,0
0,384904,0,159,0
0,57,1,1410,0
57,40580,1,1410,1
40580,270552,1,1440,1
270552,384903,0,1455,1
0,36930,1,141,0
36930,108999,1,141,1
108999,332159,1,818,1
332159,367044,1,744,1
367044,368677,1,758,1
368677,424479,1,756,1
424479,424988,1,796,1
424988,723964,0,797,1
723964,996310,1,815,1
996310,1056024,1,832,1
1056024,1064745,1,859,1
1064745,1156136,1,866,1
1156136,1622597,0,871,1
0,36569,1,420,0
36569,40580,1,434,1
40580,105356,1,497,1
105356,384903,0,499,1
0,5725,1,79,0
5725,28584,1,80,1
28584,46707,0,82,1
46707,51884,1,84,1
51884,117705,1,72,1
117705,340865,1,474,1
340865,375750,1,411,1
375750,433524,1,364,1
433524,1064731,1,368,1
1064731,1177669,1,400,1
1177669,1257759,0,402,1
1257759,1631304,0,412,1
0,1289175,0,72,0
0,116756,1,13,0
116756,1798456,0,12,1
0,720618,0,8,0
0,456944,1,348,0
456944,814181,1,351,1
814181,985649,1,351,1
985649,1051827,1,348,1
1051827,1780265,1,348,1
1780265,1809678,0,348,1
0,9678,1,220,0
9678,165602,1,271,1
165602,342315,1,351,1
342315,452552,1,389,1
452552,779921,1,389,1
779921,824310,1,383,1
824310,828398,1,395,1
828398,1047435,1,346,1
1047435,1132428,0,346,1
1132428,1393294,1,373,1
1393294,1805286,0,370,1
0,125163,1,386,0
125163,145558,1,399,1
145558,159805,0,398,1
159805,163703,1,403,1
163703,200585,0,403,1
200585,257587,0,406,1
257587,278340,0,414,1
278340,412044,0,416,1
0,163704,1,31,0
163704,412048,0,31,1
0,497155,0,73,0
497155,1556865,0,184,0
0,1035493,0,404,0
1035493,1395149,1,403,0
1395149,1414459,1,410,1
1414459,1633389,1,410,1
1633389,1662802,0,410,1
0,1035493,0,136,0
1035493,1395149,1,134,0
1395149,1414459,1,119,1
1414459,1633389,1,119,1
1633389,1662802,0,119,1
0,3663,0,50,0
0,957655,0,123,0
0,1642511,0,7,0
0,1143032,0,89,0
1143032,1378128,0,90,0
0,1704,1,1862,0
1704,10280,1,1856,1
10280,51789,1,1862,1
51789,83859,0,1854,1
83859,222474,1,1857,1
222474,443588,1,1853,1
443588,486856,1,1850,1
486856,492378,1,1867,1
492378,806333,1,1907,1
806333,857676,1,1899,1
857676,924366,1,1903,1
924366,966288,1,1925,1
966288,1183610,1,1937,1
1183610,1218285,1,1940,1
1218285,1220065,1,1960,1
1220065,1226366,1,1988,1
1226366,1428757,1,2013,1
1428757,1506747,1,2052,1
1506747,1629881,0,2075,1
1629881,1864977,0,2083,1
0,1541900,0,58,0
0,27131,1,86,0
27131,119955,0,87,1
0,633906,0,25,0
0,368987,0,727,0
0,1631486,0,64,0
0,1631486,0,64,0
0,1642511,0,60,0
0,176523,1,125,0
176523,847881,1,110,1
847881,1819033,0,110,1
0,144443,0,46,0
0,1642511,0,52,0
0,1255556,0,22,0
0,38759,1,698,0
38759,66754,1,697,1
66754,116776,1,738,1
116776,145777,0,738,1
145777,361953,1,738,1
361953,470985,0,743,1
470985,472370,1,740,1
472370,509514,1,740,1
509514,518945,0,740,1
518945,593750,0,740,1
0,1240200,0,37,0
0,554588,0,127,0
0,27316,1,209,0
27316,1765028,0,204,1
0,1643137,0,32,0
0,180082,0,25,0
0,569289,0,8,0
0,61655,1,9,0
61655,1059709,0,9,1
0,1338416,0,53,0
1338416,1537794,1,52,0
1537794,1717381,1,47,1
1717381,1965725,0,47,1
0,475147,0,53,0
0,1555397,0,95,0
0,3824,1,23,0
3824,31436,1,23,1
31436,1247674,0,23,1
0,60100,1,23,0
60100,282491,0,23,1
0,81991,0,1,0
0,1784412,0,1,0
0,81991,0,7,0
0,1784412,0,7,0
0,503714,0,59,0
0,1240200,0,25,0
0,664416,0,52,0
0,465461,0,51,0
0,38990,1,18,0
38990,49848,0,18,1
0,473867,0,616,0
473867,527000,0,690,0
0,1338416,0,99,0
1338416,1537794,1,99,0
1537794,1717381,1,91,1
1717381,1965725,0,91,1
0,475147,0,99,0
0,657822,1,23,0
657822,1090311,0,22,1
0,368,1,566,0
368,712,0,567,1
712,18194,1,567,1
18194,25993,1,591,1
25993,28043,0,590,1
28043,28306,1,590,1
28306,118672,0,584,1
118672,167033,0,429,1
167033,169838,1,423,1
169838,171592,1,421,1
171592,345798,0,420,1
345798,477716,1,413,1
477716,507045,0,410,1
507045,598878,1,392,1
598878,641889,1,390,1
641889,693166,1,390,1
693166,732646,1,391,1
732646,732662,0,391,1
732662,733905,1,391,1
733905,735223,1,391,1
735223,736748,1,391,1
736748,758965,0,403,1
758965,816659,1,403,1
816659,845298,1,403,1
845298,944130,0,403,1
0,141,1,563,0
141,509,1,566,1
509,849,1,567,1
849,18334,1,567,1
18334,26133,1,591,1
26133,28183,0,590,1
28183,28800,0,590,1
28800,118812,0,584,1
118812,167172,0,429,1
167172,169972,1,423,1
169972,171731,1,421,1
171731,342079,1,420,1
342079,380300,1,413,1
380300,435274,1,413,1
435274,460598,0,411,1
460598,507182,0,410,1
507182,599015,1,392,1
599015,642026,1,390,1
642026,693303,1,390,1
693303,732783,1,391,1
732783,732799,0,391,1
732799,734042,1,391,1
734042,735360,1,391,1
735360,736885,1,391,1
736885,759116,1,403,1
759116,816796,1,403,1
816796,843801,1,403,1
843801,845435,1,403,1
845435,966004,0,403,1
966004,976077,0,394,1
976077,976086,1,395,1
976086,1027811,0,396,1
1027811,1028364,0,396,1
1028364,1113815,1,395,1
1113815,1148563,1,395,1
1148563,1153605,1,393,1
1153605,1209472,1,393,1
1209472,1229430,1,393,1
1229430,1265520,1,393,1
1265520,1266420,1,398,1
1266420,1581051,0,407,1
0,1377,1,596,0
1377,8430,1,599,1
8430,8825,0,584,1
8825,17254,1,578,1
17254,28905,1,578,1
28905,170097,1,560,1
170097,273536,1,573,1
273536,291497,1,591,1
291497,298503,0,606,1
298503,303242,1,606,1
303242,303668,1,635,1
303668,310702,1,635,1
310702,354680,1,635,1
354680,483664,0,634,1
0,1359,1,596,0
1359,5732,1,599,1
5732,7427,1,599,1
7427,8824,0,584,1
8824,28905,1,578,1
28905,170097,1,560,1
170097,273536,1,573,1
273536,291497,1,591,1
291497,298517,1,606,1
298517,303242,1,606,1
303242,303668,1,635,1
303668,310702,1,635,1
310702,354680,1,635,1
354680,383201,1,634,1
383201,737544,1,634,1
737544,768834,1,637,1
768834,849825,1,637,1
849825,857815,1,637,1
857815,882817,0,637,1
882817,883127,1,645,1
883127,883796,1,645,1
883796,1120453,0,649,1
0,96624,1,61,0
96624,231622,1,91,1
231622,347087,1,91,1
347087,583243,0,91,1
0,98230,1,117,0
98230,116769,1,100,1
116769,1814684,0,99,1
0,31411,0,397,0
31411,45138,1,396,0
45138,45451,1,396,1
45451,63741,1,396,1
63741,77075,1,388,1
77075,85652,1,386,1
85652,102613,1,381,1
102613,165544,0,385,1
165544,189677,1,383,1
189677,204759,1,390,1
204759,228056,1,391,1
228056,230890,0,391,1
230890,289722,0,392,1
289722,294567,1,390,1
294567,305886,1,390,1
305886,322021,1,390,1
322021,322842,1,387,1
322842,323502,0,390,1
323502,324295,1,387,1
324295,327257,1,390,1
327257,329947,1,389,1
329947,330356,1,368,1
330356,331280,1,382,1
331280,341697,1,389,1
341697,344833,1,390,1
344833,379247,1,368,1
379247,426378,1,368,1
426378,430474,1,366,1
430474,483598,1,364,1
483598,511719,1,377,1
511719,530111,0,376,1
530111,547651,1,375,1
547651,567828,0,374,1
567828,568219,1,372,1
568219,569094,1,371,1
569094,583067,1,372,1
583067,609903,1,380,1
609903,619126,1,379,1
619126,651656,1,376,1
651656,760906,1,377,1
760906,764873,1,390,1
764873,774035,1,390,1
774035,873164,1,390,1
873164,943659,0,389,1
943659,979621,1,389,1
979621,1074890,1,389,1
1074890,1076181,1,407,1
1076181,1086488,1,410,1
1086488,1116490,0,412,1
0,31411,0,397,0
31411,45138,1,396,0
45138,45451,1,396,1
45451,63741,1,396,1
63741,77075,1,388,1
77075,85652,1,386,1
85652,102613,1,381,1
102613,165544,0,385,1
165544,189677,1,355,1
189677,204759,1,362,1
204759,228056,1,363,1
228056,230890,0,363,1
230890,289722,0,364,1
289722,294567,1,362,1
294567,305886,1,362,1
305886,322021,1,362,1
322021,322842,1,359,1
322842,323502,0,362,1
323502,324295,1,359,1
324295,327257,1,362,1
327257,329947,1,361,1
329947,330356,1,340,1
330356,331280,1,354,1
331280,341697,1,361,1
341697,344833,1,362,1
344833,379247,1,340,1
379247,426378,1,340,1
426378,430474,1,338,1
430474,479712,0,336,1
0,414571,1,17,0
414571,417504,1,17,1
417504,569288,0,17,1
0,30212,0,79,0
30212,225443,1,28,0
225443,759129,1,37,1
759129,1869019,0,37,1
0,303048,1,46,0
303048,1412938,0,44,1
0,18466,1,235,0
18466,54627,1,235,1
54627,203846,1,239,1
203846,636335,0,239,1
0,54628,1,80,0
54628,203847,1,84,1
203847,636336,0,84,1
0,133082,1,84,0
133082,282301,1,88,1
282301,714790,0,88,1
0,244884,0,86,0
0,494328,1,80,0
494328,643547,1,84,1
643547,1076036,0,84,1
0,282302,1,90,0
282302,714791,0,90,1
0,133082,1,82,0
133082,282301,1,86,1
282301,714790,0,86,1
0,286114,1,81,0
286114,435333,1,85,1
435333,867822,0,85,1
0,93951,1,59,0
93951,643547,1,59,1
643547,1076036,0,59,1
0,228857,0,81,0
228857,249693,1,81,0
249693,334378,1,81,1
334378,373333,1,81,1
373333,410797,1,146,1
410797,415160,0,224,1
415160,415692,1,231,1
415692,421830,0,231,1
421830,447903,0,233,1
447903,503051,0,220,1
503051,522897,1,235,1
522897,633536,1,235,1
633536,633863,0,235,1
633863,633866,1,235,1
633866,633894,1,236,1
633894,690456,0,236,1
690456,720005,1,223,1
720005,776232,1,223,1
776232,798783,1,264,1
798783,805363,1,264,1
805363,836841,1,264,1
836841,863076,1,264,1
863076,864005,1,264,1
864005,875516,1,267,1
875516,1071623,0,272,1
0,203938,1,87,0
203938,283898,1,87,1
283898,302272,0,87,1
302272,444814,0,88,1
444814,444984,0,193,1
444984,445383,0,195,1
445383,445979,0,200,1
445979,452573,0,201,1
452573,461843,1,201,1
461843,488307,1,197,1
488307,492460,1,197,1
492460,583386,1,197,1
583386,639977,0,198,1
639977,669526,1,199,1
669526,725838,1,199,1
725838,728675,0,199,1
728675,759519,1,199,1
759519,766096,1,315,1
766096,786361,1,315,1
786361,813526,1,315,1
813526,901299,1,333,1
901299,991731,1,341,1
991731,1000663,1,341,1
1000663,1021143,0,341,1
0,199212,1,145,0
199212,283897,1,145,1
283897,302264,0,145,1
302264,461843,1,145,1
461843,639980,0,113,1
639980,669529,1,113,1
669529,725841,1,113,1
725841,759523,1,113,1
759523,804467,1,109,1
804467,865288,1,111,1
865288,981994,1,121,1
981994,991734,1,125,1
991734,1021147,0,125,1
0,334380,1,104,0
334380,503056,0,104,1
503056,690464,0,103,1
690464,720013,1,103,1
720013,911322,1,103,1
911322,1030932,1,107,1
1030932,1071633,0,106,1
0,51684,0,143,0
51684,164037,0,149,0
164037,164053,0,160,0
164053,254419,1,161,0
254419,334379,1,161,1
334379,352753,0,161,1
352753,357398,0,161,1
357398,458047,0,179,1
458047,495294,0,201,1
495294,495863,0,202,1
495863,496588,1,207,1
496588,502397,0,208,1
502397,503052,0,208,1
503052,538787,1,238,1
538787,568611,1,238,1
568611,633867,1,229,1
633867,686995,1,230,1
686995,690458,0,237,1
690458,720007,1,233,1
720007,776319,1,233,1
776319,779156,0,233,1
779156,810000,1,254,1
810000,826632,1,294,1
826632,836842,1,296,1
836842,861113,1,312,1
861113,864006,1,323,1
864006,1022302,0,327,1
1022302,1051143,1,327,1
1051143,1071623,0,329,1
0,50481,0,23,0
50481,334379,1,23,0
334379,495865,0,23,1
495865,720013,1,35,1
720013,934763,1,35,1
934763,1071633,0,35,1
0,279664,0,71,0
279664,309213,1,70,0
309213,595991,1,70,1
595991,660833,0,72,1
0,549457,1,39,0
549457,981946,0,39,1
0,136129,1,55,0
136129,568618,0,55,1
0,28841,1,166,0
28841,49321,0,179,1
0,12476,1,152,0
12476,95960,1,152,1
95960,120972,1,158,1
120972,216956,1,158,1
216956,323737,0,158,1
323737,417645,1,158,1
417645,418439,1,158,1
418439,425719,1,158,1
425719,519141,0,159,1
0,8677,1,253,0
8677,244883,0,254,1
0,384883,1,28,0
384883,817372,0,28,1
0,235663,1,93,0
235663,240870,1,97,1
240870,384881,1,96,1
384881,817370,0,96,1
0,240871,1,7,0
240871,384882,1,6,1
384882,667329,1,6,1
667329,817370,0,6,1
0,164060,1,25,0
164060,446249,1,25,1
446249,714578,1,25,1
714578,878737,0,26,1
0,56798,1,206,0
56798,61523,1,206,1
61523,67469,1,269,1
67469,141482,1,269,1
141482,242417,1,269,1
242417,297027,1,271,1
297027,310157,0,273,1
310157,328724,1,273,1
328724,406117,1,264,1
406117,431129,1,269,1
431129,527113,1,270,1
527113,593013,1,270,1
593013,633894,0,270,1
633894,727802,1,272,1
727802,815259,1,272,1
815259,836779,1,264,1
836779,864121,1,269,1
864121,878732,0,257,1
0,136742,1,29,0
136742,569231,0,29,1
0,282302,1,77,0
282302,583045,1,77,1
583045,714790,0,77,1
0,244884,0,125,0
0,244884,0,161,0
0,244884,0,18,0
0,244884,0,18,0
0,244884,0,18,0
0,244884,0,18,0
0,244884,0,146,0
0,8266,1,137,0
8266,244883,0,138,1
0,244884,0,69,0
0,244884,0,133,0
0,244884,0,35,0
0,339096,1,43,0
339096,724730,1,43,1
724730,1076351,0,43,1
0,244884,0,235,0
0,8218,1,330,0
8218,8222,1,330,1
8222,60318,1,335,1
60318,93906,1,335,1
93906,230226,1,333,1
230226,244837,0,333,1
0,244840,0,162,0
0,233573,0,86,0
233573,254409,1,86,0
254409,339094,1,86,1
339094,378049,1,86,1
378049,415513,1,137,1
415513,507768,0,210,1
507768,724725,1,229,1
724725,810131,0,229,1
810131,1076345,0,229,1
0,254410,1,278,0
254410,259135,1,278,1
259135,339095,1,278,1
339095,362114,0,278,1
362114,406091,1,387,1
406091,507770,0,387,1
507770,543505,1,422,1
543505,638585,1,423,1
638585,724726,1,423,1
724726,783875,0,423,1
783875,814719,1,438,1
814719,841561,1,532,1
841561,1076345,0,547,1
0,5288,1,203,0
5288,180388,1,203,1
180388,180390,0,203,1
180390,254408,1,203,1
254408,259133,1,203,1
259133,339093,1,203,1
339093,417852,1,203,1
417852,724726,1,203,1
724726,814720,1,203,1
814720,1046934,1,197,1
1046934,1076347,0,197,1
0,339096,1,122,0
339096,724730,1,122,1
724730,1035650,1,122,1
1035650,1076351,0,121,1
0,240335,1,317,0
240335,259136,1,318,1
259136,339096,1,318,1
339096,362115,0,318,1
362115,462764,0,342,1
462764,507771,0,363,1
507771,543506,1,377,1
543506,638586,1,379,1
638586,724727,1,379,1
724727,783876,0,379,1
783876,814720,1,391,1
814720,831352,1,430,1
831352,841562,1,430,1
841562,1076346,0,451,1
0,254410,1,71,0
254410,339095,1,71,1
339095,724729,1,71,1
724729,1076350,0,71,1
0,309213,1,67,0
309213,660834,0,67,1
0,120779,1,234,0
120779,175441,1,233,1
175441,252834,1,224,1
252834,277846,1,229,1
277846,373830,1,229,1
373830,439842,1,229,1
439842,480610,0,229,1
480610,482121,1,231,1
482121,574517,1,230,1
574517,683495,1,230,1
683495,696035,1,227,1
696035,710836,1,227,1
710836,725447,0,215,1
0,44584,1,67,0
44584,89953,0,123,1
89953,185913,1,146,1
185913,210925,1,152,1
210925,306909,1,152,1
306909,396625,1,152,1
396625,413689,0,114,1
413689,443565,1,204,1
443565,507596,1,218,1
507596,609205,0,218,1
609205,623546,1,244,1
623546,643915,1,248,1
643915,658526,0,248,1
0,19359,1,480,0
19359,130588,1,480,1
130588,254409,1,476,1
254409,259134,1,476,1
259134,293253,1,483,1
293253,339093,1,483,1
339093,345971,1,483,1
345971,359462,1,485,1
359462,362111,0,490,1
362111,398482,1,508,1
398482,412384,1,498,1
412384,433002,0,500,1
433002,462397,1,500,1
462397,502960,1,543,1
502960,507765,0,575,1
507765,543042,1,595,1
543042,543239,1,596,1
543239,566770,1,604,1
566770,570572,1,604,1
570572,592713,1,658,1
592713,603723,1,661,1
603723,609102,1,666,1
609102,628734,1,672,1
628734,652741,1,672,1
652741,664172,1,673,1
664172,724717,1,673,1
724717,733995,1,673,1
733995,783815,1,674,1
783815,814432,1,686,1
814432,815535,1,677,1
815535,831495,0,675,1
831495,841551,1,685,1
841551,868707,1,751,1
868707,869085,1,766,1
869085,925402,1,770,1
925402,1034380,1,770,1
1034380,1055774,1,775,1
1055774,1061721,1,777,1
1061721,1076332,0,765,1
0,79689,1,103,0
79689,282302,1,104,1
282302,550631,1,104,1
550631,714790,0,104,1
0,15820,1,237,0
15820,70892,0,237,1
70892,134160,1,237,1
134160,149549,1,234,1
149549,158131,1,238,1
158131,181336,1,238,1
181336,208462,1,269,1
208462,241613,1,331,1
241613,246992,1,336,1
246992,255871,1,336,1
255871,362608,1,321,1
362608,421757,0,321,1
421757,469388,0,325,1
469388,470899,1,325,1
470899,483721,1,361,1
483721,506932,1,345,1
506932,529706,1,354,1
529706,563294,1,356,1
563294,654791,1,353,1
654791,661882,1,357,1
661882,662321,1,357,1
662321,685201,1,361,1
685201,714224,0,366,1
0,27724,1,232,0
27724,43115,1,232,1
43115,44027,1,232,1
44027,53489,1,216,1
53489,145705,0,210,1
145705,258662,1,192,1
258662,361355,1,172,1
361355,452445,1,172,1
452445,494324,1,203,1
494324,519930,1,205,1
519930,609699,0,205,1
609699,643542,1,205,1
643542,848214,1,205,1
848214,848265,1,213,1
848265,999362,1,213,1
999362,1015115,1,213,1
1015115,1076029,0,214,1
0,41879,1,324,0
41879,49978,1,326,1
49978,55009,0,326,1
55009,67485,1,342,1
67485,74346,1,342,1
74346,97698,1,359,1
97698,150968,1,360,1
150968,151021,1,366,1
151021,175979,1,414,1
175979,271963,1,415,1
271963,283735,1,415,1
283735,378743,0,415,1
378743,472651,1,434,1
472651,574127,1,434,1
574127,574260,0,434,1
574260,588665,1,485,1
588665,608970,1,489,1
608970,623581,0,489,1
0,41879,1,65,0
41879,150970,1,65,1
150970,151023,1,65,1
151023,175981,1,65,1
175981,271965,1,65,1
271965,378746,0,65,1
378746,472654,1,65,1
472654,623586,0,65,1
0,56837,1,277,0
56837,79960,1,316,1
79960,118846,1,316,1
118846,170144,1,336,1
170144,203266,1,335,1
203266,212540,1,383,1
212540,235504,1,382,1
235504,267201,1,384,1
267201,344594,1,375,1
344594,369606,1,380,1
369606,465590,1,380,1
465590,477362,1,380,1
477362,531602,1,387,1
531602,572370,0,387,1
572370,573881,1,447,1
573881,666277,1,446,1
666277,753734,1,446,1
753734,765030,1,438,1
765030,767886,0,438,1
767886,775254,1,500,1
775254,782291,1,505,1
782291,787794,1,509,1
787794,802595,1,509,1
802595,817206,0,497,1
0,187738,0,217,0
187738,258664,1,217,0
258664,494327,1,217,1
494327,539982,1,221,1
539982,643546,1,229,1
643546,792143,1,229,1
792143,1046635,1,229,1
1046635,1076035,0,229,1
0,339336,1,76,0
339336,690957,0,76,1
0,5288,1,61,0
5288,254409,1,61,1
254409,339094,1,61,1
339094,724728,1,61,1
724728,1076349,0,61,1
0,233573,0,50,0
233573,254409,1,50,0
254409,339094,1,50,1
339094,724728,1,50,1
724728,1076349,0,50,1
0,5288,1,61,0
5288,5541,1,61,1
5541,254409,1,61,1
254409,339094,1,61,1
339094,724728,1,61,1
724728,1076349,0,61,1
0,339096,1,172,0
339096,724730,1,172,1
724730,1035650,1,172,1
1035650,1076351,0,171,1
0,254410,1,117,0
254410,320082,1,117,1
320082,339095,1,117,1
339095,378050,1,117,1
378050,385391,1,133,1
385391,415514,1,155,1
415514,507769,0,177,1
507769,724726,1,187,1
724726,1027025,0,187,1
1027025,1041430,1,194,1
1041430,1076346,0,199,1
0,339096,1,41,0
339096,724730,1,41,1
724730,814724,1,41,1
814724,1076351,0,84,1
0,259136,1,111,0
259136,339096,1,111,1
339096,362115,0,111,1
362115,543507,1,126,1
543507,724729,1,126,1
724729,814723,1,126,1
814723,1076350,0,126,1
0,339096,1,60,0
339096,724730,1,60,1
724730,814724,1,60,1
814724,1076351,0,57,1
0,5288,1,205,0
5288,180413,1,205,1
180413,254408,1,205,1
254408,339093,1,205,1
339093,417852,1,205,1
417852,724726,1,205,1
724726,814720,1,205,1
814720,838841,1,189,1
838841,1076346,0,188,1
0,27654,0,203,0
27654,241016,1,189,0
241016,259134,1,190,1
259134,339094,1,190,1
339094,362113,0,190,1
362113,462762,0,223,1
462762,543504,1,243,1
543504,638584,1,243,1
638584,724725,1,243,1
724725,814719,1,243,1
814719,1076346,0,249,1
0,339096,1,84,0
339096,724730,1,84,1
724730,1076351,0,84,1
0,112,1,101,0
112,16375,1,101,1
16375,282301,1,101,1
282301,714790,0,101,1
0,134161,1,76,0
134161,158132,1,76,1
158132,208464,1,76,1
208464,241615,1,139,1
241615,255873,1,144,1
255873,362610,1,144,1
362610,421759,0,144,1
421759,470901,1,144,1
470901,506934,1,152,1
506934,661886,1,152,1
661886,662325,1,152,1
662325,714228,0,176,1
0,54628,1,356,0
54628,100283,1,360,1
100283,203847,1,362,1
203847,445865,1,362,1
445865,575421,1,364,1
575421,586880,1,365,1
586880,591286,1,365,1
591286,636334,0,365,1
0,49472,0,217,0
0,46220,1,210,0
46220,54609,1,211,1
54609,80215,1,213,1
80215,163699,1,213,1
163699,188711,1,219,1
188711,284695,1,220,1
284695,293696,1,220,1
293696,296466,1,226,1
296466,391474,0,252,1
391474,405798,1,252,1
405798,485381,1,264,1
485381,486175,1,262,1
486175,586263,0,262,1
0,49433,0,140,0
0,49322,0,192,0
0,64460,1,188,0
64460,104907,1,188,1
104907,208471,1,190,1
208471,357068,1,190,1
357068,640960,0,190,1
0,136742,1,29,0
136742,569231,0,29,1
0,361245,1,44,0
