DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Tank,FiftyThou,Current,Thousand,,True,Poor,Normal,False,True,Luxury,Mild,UpperMiddle,Rural,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adolescent,Football,FiveThou,Current,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,Normal,Adolescent,EggShell,Domino,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,Football,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Tank,TwentyThou,Current,Thousand,Severe,False,Poor,Psychopath,False,True,FamilySedan,Severe,Middle,City,HundredThou,TwentyThou,False,HundredThou,TenThou,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,Tank,Domino,Current,TenThou,Moderate,True,Poor,Adventurous,False,False,Luxury,Severe,UpperMiddle,City,HundredThou,FiftyThou,True,HundredThou,HundredThou,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,,False,Excellent,Adventurous,False,True,FamilySedan,,Middle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,SubStandard,Senior,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Severe,Prole,Rural,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Million,False,Poor
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Mild,False,Poor,Adventurous,False,True,FamilySedan,Moderate,Middle,City,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,True,Poor,Cautious,False,True,FamilySedan,,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
One,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,Moderate,True,Poor,Cautious,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,Million,False,Poor
One,SubStandard,Adolescent,EggShell,TwentyThou,Current,Thousand,Severe,True,Poor,Cautious,False,True,Economy,Severe,Middle,Secure,HundredThou,TenThou,False,TenThou,TenThou,False,True,HundredThou,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,False,Economy,Mild,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Current,Thousand,,False,Poor,Normal,False,False,Economy,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,,True,Normal,Cautious,False,True,SportsCar,,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,True,Poor
Zero,Expert,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,False,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,SubStandard,Adult,Football,Domino,Older,TenThou,Moderate,True,Poor,Cautious,False,True,FamilySedan,Moderate,Middle,Secure,HundredThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,Mild,False,Normal,Normal,False,True,FamilySedan,Mild,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Expert,Senior,Football,FiftyThou,Current,Thousand,,False,Excellent,Normal,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,,True,Normal,Normal,False,True,Luxury,,UpperMiddle,Suburb,TenThou,FiftyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Luxury,,UpperMiddle,Suburb,Thousand,FiftyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,Football,FiftyThou,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Fair
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,Luxury,Mild,UpperMiddle,Suburb,Thousand,FiftyThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,EggShell,Domino,Older,Thousand,,False,Excellent,Cautious,False,True,SportsCar,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,Football,FiveThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiveThou,Older,Thousand,,False,Poor,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,True,Economy,,UpperMiddle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,SubStandard,Adolescent,Tank,TwentyThou,Older,Thousand,Moderate,False,Poor,Normal,False,False,FamilySedan,Moderate,Prole,Rural,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,Rural,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Senior,EggShell,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,SportsCar,Mild,UpperMiddle,Suburb,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Cautious,False,False,Economy,Moderate,Prole,City,HundredThou,FiveThou,False,TenThou,Thousand,False,False,TenThou,False,Poor
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Tank,Domino,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,SubStandard,Adult,Tank,TwentyThou,Older,Thousand,Mild,True,Poor,Cautious,False,True,FamilySedan,Severe,Middle,Secure,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Senior,Football,Domino,Older,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adult,Tank,TwentyThou,Older,Thousand,,True,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,Domino,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Many,SubStandard,Senior,EggShell,FiftyThou,Current,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Mild,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adolescent,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,,False,Normal,Normal,False,True,Economy,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,False,TenThou,False,Poor
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,,True,Excellent,Cautious,False,False,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,False,Normal,Normal,False,False,FamilySedan,,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,Domino,Older,Thousand,Mild,False,Poor,Normal,False,False,Economy,Mild,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Adult,EggShell,FiftyThou,Older,Thousand,,False,Normal,Adventurous,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,Domino,Current,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Middle,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,SubStandard,Adolescent,Football,TwentyThou,Older,Thousand,Moderate,True,Poor,Normal,True,False,FamilySedan,Moderate,Middle,Suburb,TenThou,FiveThou,False,Thousand,TenThou,False,False,Thousand,False,Good
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Psychopath,False,True,FamilySedan,Severe,Middle,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,TenThou,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,,True,Normal,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Adult,Football,TwentyThou,Older,Thousand,,True,Poor,Cautious,False,False,FamilySedan,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Million,False,Fair
Zero,Normal,Senior,Football,Domino,Current,Thousand,,True,Normal,Cautious,False,True,Luxury,,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Normal,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,SubStandard,Adult,Football,FiftyThou,Older,Thousand,,True,Poor,Cautious,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiftyThou,Older,TenThou,Moderate,True,Excellent,Cautious,False,True,FamilySedan,Moderate,Middle,Secure,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,False,SportsCar,,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Adventurous,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,TenThou,False,True,TenThou,False,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,True,Economy,Severe,Middle,Suburb,HundredThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,City,HundredThou,TwentyThou,False,HundredThou,TenThou,False,True,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,SportsCar,,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Adult,Football,Domino,Older,Thousand,,False,Excellent,Normal,False,False,FamilySedan,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,,True,Excellent,Cautious,False,False,FamilySedan,,Middle,Secure,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Many,SubStandard,Adult,Tank,TwentyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Middle,Suburb,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,Moderate,True,Excellent,Cautious,False,True,Economy,Mild,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Moderate,False,Poor,Normal,False,False,Economy,Moderate,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
One,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Older,Thousand,Moderate,True,Poor,Normal,False,True,FamilySedan,Moderate,Middle,Suburb,HundredThou,FiveThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
Many,Normal,Adult,Tank,TwentyThou,Older,Thousand,,False,Normal,Adventurous,False,True,FamilySedan,,Middle,City,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,,False,Excellent,Adventurous,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,Moderate,True,Poor,Normal,False,True,SportsCar,Moderate,Middle,Suburb,HundredThou,TenThou,False,TenThou,HundredThou,False,False,Million,False,Poor
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,False,Economy,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Tank,TwentyThou,Older,Thousand,,False,Poor,Normal,False,True,FamilySedan,,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Expert,Senior,Football,TwentyThou,Older,Thousand,,True,Excellent,Normal,False,True,FamilySedan,,UpperMiddle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,Tank,Domino,Current,Thousand,,True,Normal,Cautious,False,True,FamilySedan,,UpperMiddle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Many,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,,False,Poor,Adventurous,False,True,FamilySedan,,Middle,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Senior,EggShell,TwentyThou,Older,Thousand,,True,Normal,Cautious,False,True,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
Many,SubStandard,Adult,EggShell,FiveThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,Football,Domino,Older,Thousand,,False,Excellent,Normal,False,True,FamilySedan,,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,SubStandard,Adult,EggShell,Domino,Current,Thousand,Mild,True,Poor,Cautious,False,True,Luxury,Mild,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,HundredThou,False,Poor
Many,SubStandard,Adult,Football,FiveThou,Older,Thousand,,False,Poor,Adventurous,False,False,Economy,,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,EggShell,Domino,Older,Thousand,,True,Excellent,Cautious,False,True,Economy,,Middle,Secure,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adolescent,Football,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,False,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,,False,Normal,Normal,False,True,FamilySedan,,Middle,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adult,EggShell,FiftyThou,Older,Thousand,,False,Excellent,Normal,False,True,Economy,,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
